evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,BiomassInit,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,evolution$generated,om_MSTb,om_MFETc,om_MFETb,om_MSTc,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,om_biomassfished,mySeed
900,900,319.6243604884922,5.231374918183072,true,2733.826160121692,166743.98727674372,90951.64963192717,1.8324242751984736E8,1,652,"[0.6873972602739726]","[67.0]","[54.0]","[0.9819178082191781]","[1.8324242751984736E8]","[1.2890479577372189E8]","[90951.64963192717]","[5.4337631746125475E7]","[107.5350193565952]","[103634289]"
900,900,113.9048915404195,0.9478184919396,true,1294.3576603436659,250257.59960615373,186771.62720168236,3.6576093779205203E8,1,817,"[0.0]","[80.0]","[0.0]","[0.9783561643835617]","[3.6576093779205203E8]","[2.538129415103073E8]","[186771.62720168236]","[1.1194799628174472E8]","[79.06398069476872]","[1418328073]"
900,900,481.06491286786553,4.851558689345828,false,1299.9293649971657,251773.40815660392,62148.00133267285,5.051919088389556E7,1,169,"[0.9394520547945205]","[197.0]","[62.0]","[0.9142465753424658]","[5.051919088389556E7]","[3.832224290045352E7]","[62148.00133267285]","[1.2196947983442042E7]","[117.3352885194898]","[-1250463402]"
900,900,460.725178996821,3.9195179785150245,true,2807.4572865144064,287494.8877941761,64095.91368840912,1.2055399946237099E8,1,815,"[0.958904109589041]","[33.0]","[83.0]","[0.9912328767123287]","[1.2055399946237099E8]","[8.615940775805834E7]","[64095.91368840912]","[3.4394591704312645E7]","[91.03335755765764]","[1851422106]"
900,900,160.93309675679023,1.7554128498409964,false,2084.8443790354286,323482.0145137805,200129.91471315324,5.849435291425123E8,1,143,"[0.0]","[30.0]","[0.0]","[0.9920547945205479]","[5.849435291425123E8]","[4.0331806978238535E8]","[200129.91471315324]","[1.8162545936012694E8]","[147.12521527918472]","[-1017329288]"
900,900,420.37195531878507,1.932868875159235,true,2208.017014931319,392440.3467553302,69181.33580650692,1.36751293144346E8,1,348,"[0.9402739726027397]","[30.0]","[170.0]","[0.9920547945205479]","[1.36751293144346E8]","[9.725145105303392E7]","[69181.33580650692]","[3.949984209131207E7]","[82.043752289864]","[1663538463]"
900,900,568.0177488929212,1.7209201548642987,true,2197.5069222675465,378500.16316172184,38302.82563414724,4.612575908236476E7,1,433,"[0.9756164383561644]","[35.0]","[90.0]","[0.9906849315068493]","[4.612575908236476E7]","[3.558101513317504E7]","[38302.82563414724]","[1.054474394918972E7]","[44.36581613479708]","[290043063]"
900,900,190.7925774599681,5.012993910161569,true,2134.4049611402506,450000.0,305824.92307993816,5.816894384253407E8,1,741,"[0.0]","[21.0]","[0.0]","[0.9945205479452055]","[5.816894384253407E8]","[4.0101510598287994E8]","[305824.92307993816]","[1.806743324424607E8]","[256.9156836584756]","[-1825964340]"
900,900,505.6098133694044,2.27958768175275,true,1630.5201504697532,399831.49152739515,54137.592045742356,5.254124478944155E7,1,691,"[0.9684931506849315]","[49.0]","[116.0]","[0.9868493150684932]","[5.254124478944155E7]","[3.986653746914827E7]","[54137.592045742356]","[1.267470732029328E7]","[57.3560554445934]","[333311634]"
900,900,106.21002329635448,1.3864465777695063,true,3000.0,231862.48005200963,176880.590229834,7.885317412420341E8,1,267,"[0.0]","[31.0]","[0.0]","[0.9917808219178083]","[7.885317412420341E8]","[5.426130343599675E8]","[176880.590229834]","[2.4591870688206658E8]","[75.85008418409016]","[773415080]"
900,900,385.07278229236806,3.0789070391628126,false,2655.866587861946,214843.75676288432,56272.64551248785,1.4835087051536864E8,1,94,"[0.9816438356164383]","[50.0]","[68.0]","[0.9865753424657534]","[1.4835087051536864E8]","[1.0495994305314493E8]","[56272.64551248785]","[4.339092746222371E7]","[83.75942784162235]","[-1804846030]"
900,900,78.82750049007669,3.576305884192652,false,2085.474527641868,222404.77762045598,194654.29996705224,4.8900935333718055E8,1,778,"[0.0]","[53.0]","[0.0]","[0.9857534246575342]","[4.8900935333718055E8]","[3.382396374232645E8]","[194654.29996705224]","[1.5076971591391605E8]","[58.44311519436928]","[-1398580244]"
900,900,445.08267000668326,1.1067800412901165,true,2597.300780168433,290751.61657591804,37411.33231290284,8.068602803863052E7,1,743,"[0.9742465753424657]","[37.0]","[95.0]","[0.9901369863013698]","[8.068602803863052E7]","[5.9096451431951046E7]","[37411.33231290284]","[2.1589576606679462E7]","[38.865585229761145]","[1007540049]"
900,900,115.00576414629275,4.298701325908435,true,2657.208303812183,171711.1783820821,141726.88864377348,3.9466930121232736E8,1,835,"[0.0]","[55.0]","[0.0]","[0.9852054794520548]","[3.9466930121232736E8]","[2.735936594190764E8]","[141726.88864377348]","[1.2107564179325096E8]","[61.46588965969417]","[-1869609424]"
900,900,390.35006146733497,2.489743309116331,false,1009.8856943285211,381964.49242180784,76211.8932391895,7.828902966565235E7,1,517,"[0.9254794520547945]","[94.0]","[160.0]","[0.9745205479452055]","[7.828902966565235E7]","[5.723014954769419E7]","[76211.8932391895]","[2.1058880117958162E7]","[116.6980347843503]","[-633709885]"
900,900,238.23873668027687,2.3876723459789884,false,1885.500128345812,284684.9064338505,143610.83214428573,3.271739098430556E8,1,798,"[0.0]","[45.0]","[0.0]","[0.9879452054794521]","[3.271739098430556E8]","[2.2713109507071272E8]","[143610.83214428573]","[1.0004281477234289E8]","[145.10209501592095]","[260615553]"
900,900,262.96807284968713,0.0,false,1720.5456732644197,359507.2603465338,78326.75284050255,2.4954873319152528E8,1,443,"[0.8958904109589041]","[37.0]","[381.0]","[0.9901369863013698]","[2.4954873319152528E8]","[1.7394475298265606E8]","[78326.75284050255]","[7.560398020886923E7]","[87.87814118506017]","[-874678339]"
900,900,124.77263767302901,1.3207309074805802,true,2862.48173903501,237791.3481876728,161881.14166520792,6.708686202951657E8,1,739,"[0.0]","[29.0]","[0.0]","[0.9923287671232877]","[6.708686202951657E8]","[4.620432113340092E8]","[161881.14166520792]","[2.0882540896115646E8]","[91.52345979442894]","[1054870379]"
900,900,298.4474396822159,3.1354472486137928,true,1223.1878401272656,140693.10947051013,61301.54959951331,5.381266735365353E7,1,549,"[0.9915068493150685]","[419.0]","[32.0]","[0.8854794520547945]","[5.381266735365353E7]","[4.0624283119862646E7]","[61301.54959951331]","[1.3188384233790882E7]","[70.15718755805496]","[586267346]"
900,900,186.3422672333153,5.724056538585028,false,1562.664733458408,275347.1900980348,202337.453900731,2.655595445302415E8,1,732,"[0.0]","[61.0]","[0.0]","[0.9835616438356164]","[2.655595445302415E8]","[1.8533319718931085E8]","[202337.453900731]","[8.022634734093063E7]","[148.32922214900506]","[1117241839]"
900,900,214.70009351240532,1.9238610361449928,false,2881.676623382712,188534.2133512301,103703.16746384994,3.959560193483888E8,1,85,"[0.7067226890756303]","[45.0]","[150.0]","[0.9879452054794521]","[3.959560193483888E8]","[2.7414409274777555E8]","[103703.16746384994]","[1.218119266006132E8]","[90.8073711016817]","[-726483457]"
900,900,438.20083985110995,5.79656542522664,false,2920.1699548531883,147818.23772604397,55206.01487575218,1.0793677921370724E8,1,735,"[0.9846575342465753]","[82.0]","[24.0]","[0.9778082191780821]","[1.0793677921370724E8]","[7.748148017228195E7]","[55206.01487575218]","[3.0455299041425295E7]","[100.8323869914882]","[-791224419]"
900,900,386.43270067169846,3.9007978853648213,false,2745.9211523280655,176992.2554096218,60334.93053283888,1.442163024341838E8,1,870,"[0.9876712328767123]","[63.0]","[46.0]","[0.983013698630137]","[1.442163024341838E8]","[1.0221216693826754E8]","[60334.93053283888]","[4.200413549591626E7]","[92.75588572419109]","[-468214030]"
900,900,178.49297284371576,2.6276027205970434,true,1647.0765856912185,199268.311152048,132609.61789303267,2.5037364986722666E8,1,638,"[0.0]","[83.0]","[0.0]","[0.9775342465753425]","[2.5037364986722666E8]","[1.7486439431746215E8]","[132609.61789303267]","[7.55092555497645E7]","[91.04666852434808]","[1631994134]"
900,900,123.53535693182268,1.5227436924144735,false,1512.2205176274097,352728.19414183625,242051.06279605598,5.357715172599526E8,1,247,"[0.0]","[37.0]","[0.0]","[0.9901369863013698]","[5.357715172599526E8]","[3.6989278226874936E8]","[242051.06279605598]","[1.6587873499120325E8]","[141.1931707768103]","[-1502198008]"
900,900,183.0868830207261,0.8544960550793228,true,1272.6096716827112,375928.6095459596,214869.21284720817,3.9922859760404587E8,1,490,"[0.0]","[53.0]","[0.0]","[0.9857534246575342]","[3.9922859760404587E8]","[2.7643798919212955E8]","[214869.21284720817]","[1.2279060841191633E8]","[148.49210365084488]","[-1511923717]"
900,900,221.58684243964635,2.519386213873417,false,1946.1043560324556,297427.80833831395,152573.9637537798,3.5456867355668443E8,1,437,"[0.0]","[37.0]","[0.0]","[0.9901369863013698]","[3.5456867355668443E8]","[2.4581584276293305E8]","[152573.9637537798]","[1.0875283079375139E8]","[154.3844257921248]","[-1343240635]"
900,900,545.0381174144736,5.270462963239914,true,2490.699066274463,206551.7481027706,51454.25928419309,6.5332136286305554E7,1,195,"[0.9821917808219178]","[85.0]","[41.0]","[0.976986301369863]","[6.5332136286305554E7]","[4.846245077477536E7]","[51454.25928419309]","[1.686968551153019E7]","[85.76097441572657]","[-1553004593]"
900,900,446.1197475360056,1.5812624608462231,true,1319.3319327235397,353477.10170090344,51109.48203929496,4.510243893987537E7,1,242,"[0.9657534246575342]","[81.0]","[126.0]","[0.9780821917808219]","[4.510243893987537E7]","[3.478554661034038E7]","[51109.48203929496]","[1.031689232953499E7]","[58.63555906213582]","[577512051]"
900,900,459.1882231309282,2.8867698122877985,false,2245.1500178394454,287340.5425300039,8899.129239936085,3.621399827734971E7,1,70,"[0.98]","[43.0]","[74.0]","[0.9884931506849315]","[3.621399827734971E7]","[2.853851698435148E7]","[8899.129239936085]","[7675481.292998232]","[15.974850061607638]","[-373524707]"
900,900,319.75675723073994,6.0,false,2576.8152886423313,424330.0982730498,236203.69560011002,4.782267514491722E8,1,516,"[0.0]","[21.0]","[0.0]","[0.9945205479452055]","[4.782267514491722E8]","[3.301875775528862E8]","[236203.69560011002]","[1.48039173896286E8]","[299.88856184518625]","[2104915126]"
900,900,50.0,4.643029300146477,true,1898.6545403316682,100000.0,94106.31072119952,1.7814461914679843E8,1,99,"[1.0]","[174.0]","[1.0]","[0.9526027397260274]","[1.7814461914679843E8]","[1.2579422930554892E8]","[94106.31072119952]","[5.2350389841249496E7]","[14.06270130729093]","[-1399262374]"
900,900,173.13732259116827,5.931677425983066,true,2311.3540040749426,410259.8391796469,304018.9700792987,5.770534661433893E8,1,891,"[0.0]","[23.0]","[0.0]","[0.993972602739726]","[5.770534661433893E8]","[3.9803214954306257E8]","[304018.9700792987]","[1.7902131660032675E8]","[214.30338133481933]","[1036600971]"
900,900,318.51905153759344,2.8987837714224023,false,1125.0275082526164,242877.85834511256,95348.4006774416,1.0364449614603257E8,1,250,"[0.7786301369863013]","[141.0]","[118.0]","[0.9616438356164384]","[1.0364449614603257E8]","[7.45872946672799E7]","[95348.4006774416]","[2.905720147875268E7]","[120.78731377568131]","[1095609273]"
900,900,160.7243783919287,1.803070593354592,true,2217.4075742764944,327519.47783757054,205863.42890433417,6.011595080787363E8,2,124,"[0.0,0.0]","[28.0,28.0]","[0.0,0.0]","[0.9926027397260274,0.9926027397260274]","[6.012186332432386E8,6.011595080787363E8]","[4.143153969167154E8,4.142584217252227E8]","[206001.30900830202,205863.42890433417]","[1.8690323632652315E8,1.8690108635351366E8]","[141.01005448862423,140.6039873303593]","[-1627618336,-657806606]"
900,900,136.3266914147963,1.127101153598928,true,3000.0,274072.0126063066,183910.49135843513,8.225585012818232E8,1,687,"[0.0]","[25.0]","[0.0]","[0.9934246575342466]","[8.225585012818232E8]","[5.65602363146246E8]","[183910.49135843513]","[2.5695613813557714E8]","[101.87709415271051]","[-584954289]"
900,900,504.02758142241726,2.422397495798501,true,1730.3941718530991,450000.0,62253.15949869421,6.831138708997524E7,1,191,"[0.9580821917808219]","[37.0]","[134.0]","[0.9901369863013698]","[6.831138708997524E7]","[5.062849339068602E7]","[62253.15949869421]","[1.7682893699289214E7]","[73.62631677613835]","[-1740948095]"
900,900,491.2894603875946,5.77817952517405,true,1358.881672790602,203596.7096423115,74106.63225599418,4.7527727688875586E7,1,398,"[0.7893150684931507]","[431.0]","[48.0]","[0.8821917808219178]","[4.7527727688875586E7]","[3.6314743761883944E7]","[74106.63225599418]","[1.1212983926991643E7]","[117.35058999725649]","[-1841830692]"
900,900,433.4861806483823,1.6417151574164877,false,2155.5344176575454,276165.31684650294,1732.902232091457,2.3071539405850194E7,2,387,"[0.9786301369863014,0.9789041095890411]","[48.0,48.0]","[79.0,78.0]","[0.9871232876712329,0.9871232876712329]","[2.3071539405850194E7,2.3256658003131166E7]","[1.960402702444614E7,1.974396521378729E7]","[1732.902232091457,1777.1366891594953]","[3467512.3814040516,3512692.7893438735]","[2.8741316445950083,2.8791243057614526]","[1513462393,890373706]"
900,900,533.3372845445067,2.296399196625117,false,2835.9433598665437,290922.5220933483,4.358876913661267,1.1342785951198662E7,1,238,"[0.9832876712328767]","[33.0]","[62.0]","[0.9912328767123287]","[1.1342785951198662E7]","[1.1637856094935132E7]","[4.358876913661267]","[-295070.1437364704]","[0.009208516532854543]","[-894333135]"
900,900,319.6413814707509,4.7385972483198735,true,2865.1455707493305,174948.9081121062,92058.29739575695,2.0587016066743323E8,1,84,"[0.7071232876712329]","[58.0]","[62.0]","[0.9843835616438357]","[2.0587016066743323E8]","[1.443197615948228E8]","[92058.29739575695]","[6.155039907261043E7]","[109.5059802300126]","[1335405799]"
900,900,329.6381025161183,5.2063164234576504,false,1259.4237816705167,233789.93743431155,112861.02241635812,1.0320819186428824E8,1,620,"[0.5431182181610509]","[122.0]","[91.0]","[0.9668493150684931]","[1.0320819186428824E8]","[7.4325507135088E7]","[112861.02241635812]","[2.888268472920025E7]","[159.83607152981216]","[262624920]"
900,900,253.05913757017936,0.0,false,2255.8870130158807,323159.744470742,99814.61757015459,4.124279636800803E8,1,875,"[0.6884931506849316]","[33.0]","[1051.0]","[0.9912328767123287]","[4.124279636800803E8]","[2.850415703196522E8]","[99814.61757015459]","[1.2738639336042811E8]","[97.11715835318815]","[514567970]"
900,900,438.3132643640549,1.940981355423633,true,1883.6519759120702,292695.4816817737,45371.12883321583,6.1261212233704485E7,1,174,"[0.9739726027397261]","[58.0]","[96.0]","[0.9843835616438357]","[6.1261212233704485E7]","[4.5809530529028885E7]","[45371.12883321583]","[1.5451681704675602E7]","[48.25895123341656]","[-1192152997]"
900,900,390.8904595695227,5.784825185279221,true,2861.9696648316167,381002.98835791135,183328.4887972593,3.675213275864081E8,1,805,"[0.03120443277923593]","[22.0]","[540.0]","[0.9942465753424657]","[3.675213275864081E8]","[2.5448792981100473E8]","[183328.4887972593]","[1.1303339777540335E8]","[255.84246883531853]","[-1815328710]"
900,900,379.50833177908044,3.7610673312332734,false,1469.1433589489784,216582.81872763633,70763.31567008022,8.451452023953E7,1,801,"[0.96]","[128.0]","[69.0]","[0.9652054794520548]","[8.451452023953E7]","[6.150870646693641E7]","[70763.31567008022]","[2.3005813772593584E7]","[107.58527772324334]","[4464605]"
900,900,269.2504551557804,4.982801994678756,true,1802.8990404777933,391785.05099089135,228583.42628129892,3.370087242974747E8,1,750,"[0.0]","[33.0]","[0.0]","[0.9912328767123287]","[3.370087242974747E8]","[2.3382557351882926E8]","[228583.42628129892]","[1.0318315077864544E8]","[242.54892621234114]","[1544832909]"
900,900,121.83742133074685,4.484068880672497,true,3000.0,100000.0,77286.6133294703,2.209739060171239E8,1,703,"[1.0]","[72.0]","[1.0]","[0.9805479452054795]","[2.209739060171239E8]","[1.548596571935989E8]","[77286.6133294703]","[6.611424882352501E7]","[44.067495871682844]","[-1154774354]"
900,900,315.1439477799164,3.0721500904791137,true,1363.8762905925284,233636.9766293751,100861.30010352534,1.1778255171211298E8,1,589,"[0.7278854254422915]","[115.0]","[121.0]","[0.9687671232876712]","[1.1778255171211298E8]","[8.425434547072366E7]","[100861.30010352534]","[3.3528206241389323E7]","[114.7377034075894]","[460755761]"
900,900,133.73346038016888,0.3142286021857014,false,2169.053194977057,301459.0598635606,186496.98756592374,6.9852217997584E8,1,839,"[0.0]","[32.0]","[0.0]","[0.9915068493150685]","[6.9852217997584E8]","[4.809746313709308E8]","[186496.98756592374]","[2.1754754860490918E8]","[108.15309773251039]","[-937849103]"
900,900,61.26262375717286,3.832682449571416,false,1280.9373394985723,228478.45880346728,200459.21480643476,2.9268146634949255E8,1,877,"[0.0]","[67.0]","[0.0]","[0.9819178082191781]","[2.9268146634949255E8]","[2.0403906787989163E8]","[200459.21480643476]","[8.864239846960095E7]","[59.42174335571314]","[-2066688827]"
900,900,579.1692358001134,3.77275492393034,true,2939.381433722247,288233.834772739,44712.45567790956,6.918978263270047E7,1,337,"[0.9827397260273972]","[35.0]","[64.0]","[0.9906849315068493]","[6.918978263270047E7]","[5.1174098977917E7]","[44712.45567790956]","[1.8015683654783476E7]","[64.10760734021778]","[-1061079267]"
900,900,445.0694432798114,1.7795133199307425,true,2306.7933467360217,299587.23594359413,44402.662101644375,7.98679571337059E7,1,883,"[0.9731506849315068]","[42.0]","[99.0]","[0.9887671232876712]","[7.98679571337059E7]","[5.841902954249964E7]","[44402.662101644375]","[2.1448927591206256E7]","[48.783868655691585]","[-2064790240]"
900,900,194.17189772151534,6.0,false,2085.805206618139,409025.53367843083,282495.7980213781,4.846660275717118E8,2,305,"[0.0,0.0]","[24.0,24.0]","[0.0,0.0]","[0.9936986301369863,0.9936986301369863]","[4.846660275717118E8,4.8479018550557864E8]","[3.348471981589247E8,3.349829396728568E8]","[282515.74025837966,282495.7980213781]","[1.4981882941278708E8,1.498072458327218E8]","[249.0531705810803,246.00186607950153]","[1685750447,1134498149]"
