BiomassInit,mySeed,nbBoats,om_MFETb,om_MFETc,om_MSTb,om_MSTc,om_biomassfished,om_capitalTotal,om_capital_moyen_1,om_capital_moyen_2,om_sumBiomass,openmole$experiment
300000.0,-288133746,550.0,65.0,62.0,0.9824657534246576,0.962691131498471,3.217233399192528E-8,-1975534.958345342,-4561890.780255694,2586355.821910352,1.7128379152602282E-5,7940
320000.0,-288133746,550.0,70.0,55.0,0.9810958904109589,0.970873786407767,3.431715625805363E-8,-660170.6222350267,-4142483.4989394057,3482312.876704379,1.8270271096109075E-5,7942
400000.0,-288133746,550.0,88.0,39.0,0.9761643835616438,0.9860856829000366,4.289644532256714E-8,4601286.722206217,-2464854.3736742595,7066141.095880477,2.283783887013636E-5,7950
350000.0,-288133746,550.0,77.0,48.0,0.9791780821917808,0.9784699954191479,3.7534389657246195E-8,1312875.8819304327,-3513372.5769649767,4826248.4588954095,1.9983109011369354E-5,7945
360000.0,-288133746,550.0,79.0,45.0,0.9786301369863014,0.9808111644134322,3.860680079031035E-8,1970558.0499855839,-3303668.9363068333,5274226.986292417,2.0554054983122703E-5,7946
370000.0,-288133746,550.0,81.0,44.0,0.9780821917808219,0.982098251457119,3.9679211923374576E-8,2628240.2180407424,-3093965.2956486926,5722205.513689435,2.1125000954876137E-5,7947
260000.0,-288133746,550.0,54.0,83.0,0.9854794520547945,0.931438127090301,2.78826894596686E-8,-4606263.630565965,-5400705.342888269,794441.7123223037,1.4844595265588617E-5,7936
380000.0,-288133746,550.0,83.0,42.0,0.9775342465753425,0.9836783439490446,4.075162305643874E-8,3285922.3860959085,-2884261.6549905436,6170184.041086452,2.16959469266296E-5,7948
310000.0,-288133746,550.0,67.0,59.0,0.9819178082191781,0.9667621776504298,3.324474512498953E-8,-1317852.7902901815,-4352187.13959755,3034334.3493073685,1.769932512435568E-5,7941
80000.0,-288133746,600.0,1.0,0.0,1.0,0.0,2.5859546408668127E-12,-1.7392214821765862E7,-9476625.437769607,-7915589.383996258,1.1551101748007616E-9,7959
90000.0,-288133746,600.0,1.0,0.0,1.0,0.0,2.909198970975163E-12,-1.685299167448645E7,-9304578.617490718,-7548413.056995735,1.2994989466508582E-9,7960
100000.0,-288133746,600.0,1.0,0.0,1.0,0.0,3.23244330108351E-12,-1.6313768527207065E7,-9132531.797211858,-7181236.729995207,1.4438877185009531E-9,7961
410000.0,-288133746,550.0,90.0,37.0,0.9756164383561644,0.9873284054910243,4.396885645563124E-8,5258968.890261366,-2255150.7330161193,7514119.623277485,2.3408784841889775E-5,7951
430000.0,-288133746,550.0,94.0,35.0,0.9745205479452055,0.9888888888888889,4.611367872175968E-8,6574333.226371672,-1835743.4516998264,8410076.678071499,2.4550676785396616E-5,7953
440000.0,-288133746,550.0,96.0,33.0,0.9739726027397261,0.9899053627760253,4.718608985482386E-8,7232015.39442685,-1626039.8110416841,8858055.205468534,2.5121622757150046E-5,7954
450000.0,-288133746,550.0,98.0,32.0,0.9734246575342466,0.9905458981396768,4.8258500987887997E-8,7889697.562481996,-1416336.1703835411,9306033.732865537,2.5692568728903345E-5,7955
420000.0,-288133746,550.0,92.0,36.0,0.9750684931506849,0.9881396136902745,4.5041267588695404E-8,5916651.058316508,-2045447.0923579722,7962098.15067448,2.397973081364313E-5,7952
160000.0,-288133746,600.0,20.0,0.0,0.9947945205479453,0.0,5.171909281733625E-12,-1.3078429643530691E7,-8100250.875538712,-4978178.767991979,2.310220349601523E-9,7967
200000.0,-288133746,600.0,32.0,0.0,0.9915068493150685,0.0,6.46488660216702E-12,-1.09215370544131E7,-7412063.594423306,-3509473.459989794,2.8877754370019063E-9,7971
180000.0,-288133746,600.0,26.0,0.0,0.9931506849315068,0.0,5.818397941950326E-12,-1.1999983348971855E7,-7756157.234981012,-4243826.113990843,2.5989978933017164E-9,7969
60000.0,-288133746,600.0,1.0,0.0,1.0,0.0,1.939465980650107E-12,-1.8470661116324686E7,-9820719.078327369,-8649942.037997318,8.663326311005709E-10,7957
110000.0,-288133746,600.0,4.0,0.0,0.9991780821917808,0.0,3.5556876311918593E-12,-1.5774545379927684E7,-8960484.976932995,-6814060.402994689,1.5882764903510487E-9,7962
240000.0,-288133746,600.0,42.0,123.0,0.9887671232876712,0.7769652650822669,7.757863922600428E-12,-8764644.465295564,-6723876.313307922,-2040768.1519876423,3.4653305244022837E-9,7975
140000.0,-288133746,600.0,14.0,0.0,0.9964383561643836,0.0,4.52542062151692E-12,-1.4156875938089516E7,-8444344.516096413,-5712531.421993103,2.0214428059013344E-9,7965
130000.0,-288133746,600.0,11.0,0.0,0.9972602739726028,0.0,4.202176291408564E-12,-1.4696099085368901E7,-8616391.336375259,-6079707.748993642,1.877054034051239E-9,7964
290000.0,-288133746,600.0,53.0,72.0,0.9857534246575342,0.9292828685258964,9.374085573142197E-12,-6068528.728898694,-5863642.211913679,-204886.5169850146,4.187274383652758E-9,7980
150000.0,-288133746,600.0,17.0,0.0,0.9956164383561644,0.0,4.8486649516252715E-12,-1.3617652790810116E7,-8272297.695817559,-5345355.094992556,2.165831577751431E-9,7966
50000.0,-288133746,600.0,1.0,0.0,1.0,0.0,1.616221650541755E-12,-1.9009884263604112E7,-9992765.898606239,-9017118.364997873,7.219438592504766E-10,7956
340000.0,-288133746,600.0,63.0,52.0,0.983013698630137,0.9649002064693737,1.099030722368396E-11,-3372412.992501898,-5003408.110519397,1630995.1180174989,4.909218242903259E-9,7985
170000.0,-288133746,600.0,23.0,0.0,0.993972602739726,0.0,5.49515361184198E-12,-1.2539206496251272E7,-7928204.055259864,-4611002.440991408,2.4546091214516295E-9,7968
190000.0,-288133746,600.0,29.0,0.0,0.9923287671232877,0.0,6.141642272058667E-12,-1.1460760201692482E7,-7584110.414702166,-3876649.786990317,2.743386665151819E-9,7970
210000.0,-288133746,600.0,34.0,0.0,0.9909589041095891,0.0,6.78813093227538E-12,-1.0382313907133734E7,-7240016.774144467,-3142297.132989267,3.032164208852011E-9,7972
220000.0,-288133746,600.0,37.0,203.0,0.9901369863013698,0.36477987421383645,7.1113752623837185E-12,-9843090.759854339,-7067969.953865614,-2775120.8059887243,3.1765529807020975E-9,7973
70000.0,-288133746,600.0,1.0,0.0,1.0,0.0,2.26271031075846E-12,-1.7931437969045274E7,-9648672.25804848,-8282765.710996793,1.0107214029506672E-9,7958
120000.0,-288133746,600.0,8.0,0.0,0.9980821917808219,0.0,3.878931961300214E-12,-1.523532223264829E7,-8788438.156654125,-6446884.075994166,1.7326652622011418E-9,7963
260000.0,-288133746,600.0,46.0,95.0,0.9876712328767123,0.8717598908594816,8.404352582817128E-12,-7686198.170736812,-6379782.672750229,-1306415.4979865833,3.754108068102478E-9,7977
270000.0,-288133746,600.0,49.0,86.0,0.9868493150684932,0.8968446601941747,8.727596912925475E-12,-7146975.02345744,-6207735.85247138,-939239.1709860602,3.8984968399525654E-9,7978
280000.0,-288133746,600.0,51.0,78.0,0.9863013698630136,0.9157549234135668,9.05084124303384E-12,-6607751.876178062,-6035689.03219253,-572062.8439855318,4.042885611802669E-9,7979
300000.0,-288133746,600.0,55.0,67.0,0.9852054794520548,0.9396709323583181,9.697329903250543E-12,-5529305.5816193335,-5691595.391634824,162289.81001548993,4.331663155502862E-9,7981
90000.0,693372179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89999.99999999806,8001
310000.0,-288133746,600.0,57.0,63.0,0.9846575342465753,0.9476351351351351,1.0020574233358898E-11,-4990082.43433997,-5519548.571355975,529466.1370160053,4.4760519273529635E-9,7982
410000.0,-288133746,600.0,76.0,38.0,0.9794520547945206,0.9822371579452712,1.3253017534442395E-11,402149.0384535608,-3799080.368567387,4201229.407020948,5.919939645853914E-9,7992
430000.0,-288133746,600.0,79.0,35.0,0.9786301369863014,0.9849690539345711,1.3899506194659088E-11,1480595.3330122684,-3454986.7280096947,4935582.061021963,6.208717189554111E-9,7994
350000.0,-288133746,600.0,65.0,50.0,0.9824657534246576,0.9682436811406351,1.1313551553792273E-11,-2833189.84522254,-4831361.29024053,1998171.44501799,5.053607014753338E-9,7986
230000.0,-288133746,600.0,39.0,148.0,0.9895890410958904,0.6704035874439462,7.434619592492066E-12,-9303867.612574942,-6895923.133586762,-2407944.47898818,3.3209417525521947E-9,7974
370000.0,-288133746,600.0,69.0,45.0,0.9813698630136987,0.9744631456761462,1.1960040214008999E-11,-1754743.5506637883,-4487267.649682801,2732524.099019013,5.3423845584535444E-9,7988
380000.0,-288133746,600.0,70.0,43.0,0.9810958904109589,0.9768339768339769,1.2283284544117333E-11,-1215520.4033844243,-4315220.829403936,3099700.4260195117,5.486773330303638E-9,7989
250000.0,-288133746,600.0,44.0,107.0,0.9882191780821917,0.8346333853354134,8.081108252708783E-12,-8225421.318016181,-6551829.493029068,-1673591.8249871128,3.6097192962523805E-9,7976
60000.0,693372179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59999.99999999858,7998
400000.0,-288133746,600.0,74.0,39.0,0.98,0.9809332664325138,1.292977320433404E-11,-137074.10882578138,-3971127.188846232,3834053.0800204505,5.7755508740038126E-9,7991
80000.0,693372179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79999.99999999884,8000
320000.0,-288133746,600.0,59.0,59.0,0.9841095890410959,0.9544740973312402,1.034381856346725E-11,-4450859.287060614,-5347501.751077114,896642.4640164997,4.620440699203046E-9,7983
330000.0,-288133746,600.0,61.0,55.0,0.9835616438356164,0.9604105571847508,1.0667062893575592E-11,-3911636.139781257,-5175454.930798255,1263818.7910169978,4.7648294710531456E-9,7984
420000.0,-288133746,600.0,77.0,36.0,0.9791780821917808,0.9838858195211786,1.357626186455076E-11,941372.1857328983,-3627033.548288542,4568405.73402144,6.064328417704022E-9,7993
120000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119999.99999999716,8004
360000.0,-288133746,600.0,67.0,47.0,0.9819178082191781,0.971830985915493,1.1636795883900652E-11,-2293966.6979431557,-4659314.469961666,2365347.77201851,5.197995786603433E-9,7987
140000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139999.99999999805,8006
150000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.00000000215,8007
50000.0,693372179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49999.99999999947,7997
390000.0,-288133746,600.0,72.0,41.0,0.9805479452054795,0.9789805570152391,1.2606528874225703E-11,-676297.2561050854,-4143174.0091250786,3466876.753019993,5.631162102153731E-9,7990
450000.0,-288133746,600.0,82.0,33.0,0.9778082191780821,0.9868959868959869,1.4545994854875815E-11,2559041.6275710124,-3110893.087451994,5669934.715023006,6.497494733254297E-9,7996
190000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0000000073,8011
70000.0,693372179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69999.99999999903,7999
100000.0,693372179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99999.99999999894,8002
210000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.00000000128,8013
350000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.00000000355,8027
130000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129999.99999999821,8005
440000.0,-288133746,600.0,81.0,34.0,0.9780821917808219,0.985969387755102,1.4222750524767437E-11,2019818.4802916455,-3282939.9077308434,5302758.388022489,6.353105961404195E-9,7995
390000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390000.00000001554,8031
290000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289999.9999999846,8021
160000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159999.99999999767,8008
170000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170000.00000000562,8009
180000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179999.99999999613,8010
200000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199999.99999999788,8012
220000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219999.9999999909,8014
230000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0000000064,8015
110000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109999.99999999545,8003
360000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359999.99999999226,8028
250000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.00000000984,8017
240000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239999.99999999432,8016
400000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999575,8032
260000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259999.99999999642,8018
280000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279999.9999999961,8020
270000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.00000001484,8019
300000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0000000043,8022
310000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309999.99999999773,8023
320000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319999.99999999534,8024
190000.0,693372179,50.0,0.0,85.0,0.0,0.976986301369863,25.527770124392646,5.788236590311304E8,1.7907372461979532E8,3.997499344113351E8,170751.26410458266,8052
340000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340000.00000001123,8026
60000.0,693372179,50.0,1.0,307.0,1.0,0.9161643835616439,8.061401091913467,1.6793494495719904E8,4.912386040625114E7,1.1881108455094789E8,53921.45182249969,8039
80000.0,693372179,50.0,1.0,221.0,1.0,0.9397260273972603,10.748534789217954,2.311485932762662E8,6.911614720833501E7,1.6203244606793118E8,71895.26909666634,8041
370000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369999.99999999115,8029
90000.0,693372179,50.0,1.0,194.0,1.0,0.9471232876712329,12.0921016378702,2.6275541743579912E8,7.911229060937679E7,1.8364312682642233E8,80882.17773374956,8042
380000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380000.0000000146,8030
100000.0,693372179,50.0,1.0,172.0,1.0,0.9531506849315069,13.435668486522445,2.94362241595332E8,8.910843401041858E7,2.0525380758491346E8,89869.08637083293,8043
410000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409999.9999999982,8033
130000.0,693372179,50.0,0.0,129.0,0.0,0.9649315068493151,17.46636903247918,3.891827140739318E8,1.1909686421354409E8,2.7008584986038774E8,116829.81228208293,8046
420000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420000.00000000256,8034
150000.0,693372179,50.0,0.0,110.0,0.0,0.9701369863013699,20.153502729783668,4.523963623929979E8,1.3908915101562798E8,3.1330721137736994E8,134803.6295562496,8048
440000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439999.9999999818,8036
160000.0,693372179,50.0,0.0,103.0,0.0,0.972054794520548,21.49706957843591,4.8400318655253243E8,1.4908529441667017E8,3.349178921358623E8,143790.53819333267,8049
50000.0,693372179,50.0,1.0,380.0,1.0,0.8961643835616439,6.717834243261223,1.3632812079766613E8,3.912771700520932E7,9.72004037924568E7,44934.54318541646,8038
450000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.00000000687,8037
70000.0,693372179,50.0,1.0,257.0,1.0,0.9298630136986301,9.404967940565713,1.99541769116733E8,5.912000380729292E7,1.404217653094401E8,62908.360459583164,8040
330000.0,693372179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329999.99999998976,8025
180000.0,693372179,50.0,0.0,91.0,0.0,0.9753424657534246,24.1842032757404,5.472168348715978E8,1.6907758121875355E8,3.781392536528442E8,161764.35546749912,8051
210000.0,693372179,50.0,0.0,77.0,0.0,0.9791780821917808,28.214903821697142,6.420373073501973E8,1.990660114218788E8,4.4297129592831844E8,188725.08137874948,8054
120000.0,693372179,50.0,0.0,141.0,0.0,0.9616438356164384,16.122802183826934,3.5757588991439813E8,1.0910072081250232E8,2.484751691018958E8,107842.90364499937,8045
260000.0,693372179,50.0,0.0,61.0,0.0,0.9835616438356164,34.93273806495836,8.000714281478628E8,2.4904672842708817E8,5.510246997207747E8,233659.62456416586,8059
270000.0,693372179,50.0,0.0,59.0,0.0,0.9841095890410959,36.27630491361061,8.316782523073978E8,2.590428718281297E8,5.726353804792681E8,242646.533201249,8060
170000.0,693372179,50.0,0.0,96.0,0.0,0.9739726027397261,22.84063642708816,5.15610010712065E8,1.5908143781771183E8,3.5652857289435315E8,152777.4468304163,8050
320000.0,693372179,50.0,0.0,49.0,0.0,0.9868493150684932,42.99413915687182,9.897123731050646E8,3.090235888333401E8,6.806887842717246E8,287581.07638666534,8065
200000.0,693372179,50.0,0.0,81.0,0.0,0.9780821917808219,26.87133697304489,6.10430483190664E8,1.8906986802083722E8,4.2136061516982687E8,179738.17274166585,8053
110000.0,693372179,50.0,162.0,155.0,0.9558904109589041,0.9578082191780822,14.779235335174691,3.2596906575486535E8,9.910457741146041E7,2.2686448834340495E8,98855.99500791624,8044
230000.0,693372179,50.0,0.0,70.0,0.0,0.9810958904109589,30.902037519001613,7.052509556692626E8,2.1905829822396225E8,4.8619265744530046E8,206698.898652916,8056
240000.0,693372179,50.0,0.0,67.0,0.0,0.9819178082191781,32.24560436765387,7.368577798287963E8,2.2905444162500462E8,5.078033382037917E8,215685.80728999875,8057
360000.0,693372179,50.0,0.0,43.0,0.0,0.9884931506849315,48.3684065514808,1.1161396697431955E9,3.490081624375072E8,7.671315073056884E8,323528.71093499823,8069
350000.0,693372179,50.0,0.0,45.0,0.0,0.9879452054794521,47.02483970282855,1.0845328455836642E9,3.39012019036465E8,7.455208265471991E8,314541.80229791545,8068
140000.0,693372179,50.0,0.0,119.0,0.0,0.9676712328767123,18.809935881131427,4.2078953823346573E8,1.2909300761458582E8,2.916965306188799E8,125816.72091916633,8047
280000.0,693372179,50.0,0.0,56.0,0.0,0.9849315068493151,37.619871762262854,8.632850764669311E8,2.690390152291716E8,5.942460612377596E8,251633.44183833266,8061
290000.0,693372179,50.0,0.0,54.0,0.0,0.9854794520547945,38.96343861091509,8.948919006264646E8,2.7903515863021415E8,6.158567419962504E8,260620.35047541614,8062
300000.0,693372179,50.0,0.0,53.0,0.0,0.9857534246575342,40.307005459567335,9.264987247859957E8,2.890313020312558E8,6.3746742275474E8,269607.2591124992,8063
420000.0,693372179,50.0,0.0,37.0,0.0,0.9901369863013698,56.429807643394284,1.3057806147003946E9,4.0898502284375787E8,8.967955918566366E8,377450.16275749897,8075
310000.0,693372179,50.0,0.0,51.0,0.0,0.9863013698630136,41.65057230821958,9.581055489455299E8,2.9902744543229806E8,6.590781035132319E8,278594.1677495826,8064
450000.0,693372179,50.0,0.0,34.0,0.0,0.9909589041095891,60.460508189351,1.4006010871789927E9,4.3897345304688305E8,9.616276341321096E8,404410.8886687488,8078
220000.0,693372179,50.0,0.0,73.0,0.0,0.9802739726027397,29.558470670349383,6.736441315097309E8,2.090621548229209E8,4.6458197668681E8,197711.99001583247,8055
60000.0,693372179,100.0,1.0,244.0,1.0,0.9334246575342465,18.282440480349315,1.2571271337739825E8,3.585663663290579E7,8.985607674449246E7,41860.12185357306,8080
70000.0,693372179,100.0,1.0,200.0,1.0,0.9454794520547946,21.329513893740856,1.502824989402979E8,4.364157607172335E7,1.0664092286857456E8,48836.80882916864,8081
250000.0,693372179,50.0,0.0,64.0,0.0,0.9827397260273972,33.58917121630611,7.684646039883301E8,2.390505850260469E8,5.294140189622832E8,224672.71592708316,8058
340000.0,693372179,50.0,0.0,46.0,0.0,0.9876712328767123,45.68127285417632,1.0529260214241296E9,3.290158756354234E8,7.239101457887062E8,305554.8936608326,8067
330000.0,693372179,50.0,0.0,47.0,0.0,0.9873972602739726,44.337706005524076,1.021319197264598E9,3.190197322343817E8,7.022994650302163E8,296567.985023749,8066
370000.0,693372179,50.0,0.0,42.0,0.0,0.9887671232876712,49.71197340013304,1.1477464939027274E9,3.590043058385482E8,7.887421880641792E8,332515.61957208277,8070
380000.0,693372179,50.0,0.0,41.0,0.0,0.989041095890411,51.05554024878529,1.1793533180622606E9,3.690004492395905E8,8.103528688226701E8,341502.5282091653,8071
390000.0,693372179,50.0,0.0,40.0,0.0,0.9893150684931507,52.39910709743753,1.2109601422217944E9,3.789965926406323E8,8.319635495811621E8,350489.4368462482,8072
400000.0,693372179,50.0,0.0,39.0,0.0,0.9895890410958904,53.74267394608978,1.242566966381328E9,3.8899273604167414E8,8.535742303396538E8,359476.3454833317,8073
140000.0,693372179,100.0,244.0,86.0,0.9334246575342465,0.9767123287671233,42.65902778748171,3.222709978805958E8,9.813615214344671E7,2.2413484573714912E8,97673.61765833729,8088
160000.0,693372179,100.0,0.0,73.0,0.0,0.9802739726027397,48.75317461426485,3.714105690063951E8,1.1370603102108201E8,2.5770453798531312E8,111626.99160952817,8090
410000.0,693372179,50.0,0.0,38.0,0.0,0.9898630136986302,55.08624079474204,1.2741737905408618E9,3.9898887944271624E8,8.751849110981456E8,368463.25412041537,8074
430000.0,693372179,50.0,0.0,36.0,0.0,0.9904109589041096,57.77337449204654,1.337387438859927E9,4.189811662447997E8,9.184062726151273E8,386437.0713945823,8076
170000.0,693372179,100.0,0.0,68.0,0.0,0.9816438356164383,51.8002480276564,3.959803545692945E8,1.214909704598996E8,2.744893841093949E8,118603.67858512375,8091
440000.0,693372179,50.0,0.0,35.0,0.0,0.9906849315068493,59.116941340698766,1.3689942630194616E9,4.289773096458416E8,9.4001695337362E8,395423.98003166495,8077
50000.0,693372179,100.0,1.0,310.0,1.0,0.9153424657534247,15.235367066957755,1.011429278144986E8,2.807169719408815E7,7.307123062041046E7,34883.43487797758,8079
230000.0,693372179,100.0,0.0,48.0,0.0,0.9871232876712329,70.08268850800572,5.433990679466933E8,1.6820060709280553E8,3.751984608538878E8,160463.80043869646,8097
90000.0,693372179,100.0,1.0,146.0,1.0,0.9602739726027397,27.423660720523976,1.9942207006609747E8,5.921145494935865E7,1.4021061511673883E8,62790.18278035961,8083
100000.0,693372179,100.0,1.0,128.0,1.0,0.9652054794520548,30.47073413391551,2.2399185562899718E8,6.6996394388176255E7,1.569954612408209E8,69766.86975595517,8084
110000.0,693372179,100.0,25.0,114.0,0.9934246575342466,0.969041095890411,33.51780754730708,2.4856164119189703E8,7.478133382699396E7,1.7378030736490306E8,76743.55673155065,8085
300000.0,693372179,100.0,0.0,36.0,0.0,0.9904109589041096,91.4122024017466,7.153875668869915E8,2.226951831645289E8,4.926923837224626E8,209300.60926786528,8104
130000.0,693372179,100.0,113.0,94.0,0.9693150684931506,0.9745205479452055,39.6119543740902,2.977012123176962E8,9.03512127046291E7,2.073499996130671E8,90696.9306827415,8087
120000.0,693372179,100.0,59.0,103.0,0.9841095890410959,0.972054794520548,36.56488096069863,2.731314267547964E8,8.256627326581158E7,1.905651534889848E8,83720.24370714612,8086
150000.0,693372179,100.0,0.0,79.0,0.0,0.9786301369863014,45.7061012008733,3.468407834434957E8,1.0592109158226447E8,2.4091969186123124E8,104650.30463393264,8089
180000.0,693372179,100.0,0.0,64.0,0.0,0.9827397260273972,54.84732144104795,4.205501401321951E8,1.2927590989871722E8,2.912742302334779E8,125580.36556071922,8092
360000.0,693372179,100.0,0.0,30.0,0.0,0.9920547945205479,109.6946428820959,8.628062802643907E8,2.6940481979743445E8,5.934014604669563E8,251160.73112143844,8110
190000.0,693372179,100.0,0.0,60.0,0.0,0.9838356164383562,57.894394854439504,4.451199256950943E8,1.3706084933753502E8,3.0805907635755926E8,132557.05253631456,8093
200000.0,693372179,100.0,0.0,57.0,0.0,0.9846575342465753,60.94146826783102,4.6968971125799435E8,1.4484578877635247E8,3.248439224816419E8,139533.73951191033,8094
370000.0,693372179,100.0,0.0,29.0,0.0,0.9923287671232877,112.74171629548749,8.873760658272892E8,2.771897592362523E8,6.101863065910369E8,258137.41809703395,8111
210000.0,693372179,100.0,0.0,54.0,0.0,0.9854794520547945,63.98854168122262,4.942594968208941E8,1.5263072821517012E8,3.41628768605724E8,146510.42648750567,8095
220000.0,693372179,100.0,0.0,51.0,0.0,0.9863013698630136,67.03561509461416,5.1882928238379383E8,1.604156676539878E8,3.5841361472980607E8,153487.1134631013,8096
80000.0,693372179,100.0,1.0,169.0,1.0,0.9539726027397261,24.376587307132425,1.7485228450319755E8,5.142651551054101E7,1.2342576899265656E8,55813.49580476408,8082
320000.0,693372179,100.0,0.0,34.0,0.0,0.9909589041095891,97.5063492285297,7.645271380127904E8,2.382650620421641E8,5.2626207597062635E8,223253.98321905633,8106
240000.0,693372179,100.0,0.0,46.0,0.0,0.9876712328767123,73.12976192139726,5.67968853509593E8,1.759855465316232E8,3.919833069779698E8,167440.48741429223,8098
350000.0,693372179,100.0,0.0,30.0,0.0,0.9920547945205479,106.64756946870436,8.382364947014894E8,2.6161988035861686E8,5.766166143428726E8,244184.04414584275,8109
250000.0,693372179,100.0,0.0,44.0,0.0,0.9882191780821917,76.17683533478882,5.925386390724924E8,1.8377048597044066E8,4.087681531020517E8,174417.17438988795,8099
270000.0,693372179,100.0,0.0,41.0,0.0,0.989041095890411,82.27098216157195,6.41678210198292E8,1.9934036484807587E8,4.423378453502162E8,188370.54834107825,8101
260000.0,693372179,100.0,0.0,42.0,0.0,0.9887671232876712,79.2239087481804,6.171084246353923E8,1.9155542540925828E8,4.2555299922613406E8,181393.861365483,8100
390000.0,693372179,100.0,0.0,27.0,0.0,0.9928767123287672,118.8358631222706,9.36515636953089E8,2.927596381138875E8,6.437559988392015E8,272090.7920482246,8113
280000.0,693372179,100.0,0.0,39.0,0.0,0.9895890410958904,85.31805557496342,6.662479957611916E8,2.0712530428689343E8,4.591226914742981E8,195347.23531667457,8102
290000.0,693372179,100.0,0.0,37.0,0.0,0.9901369863013698,88.36512898835504,6.90817781324092E8,2.1491024372571108E8,4.75907537598381E8,202323.92229226985,8103
430000.0,693372179,100.0,0.0,24.0,0.0,0.9936986301369863,131.02415677583681,1.0347947792046872E9,3.2389939586915815E8,7.108953833355291E8,299997.53995060694,8117
420000.0,693372179,100.0,0.0,25.0,0.0,0.9934246575342466,127.97708336244524,1.0102249936417885E9,3.161144564303403E8,6.941105372114482E8,293020.85297501134,8116
310000.0,693372179,100.0,0.0,35.0,0.0,0.9906849315068493,94.45927581513811,7.399573524498914E8,2.3048012260334635E8,5.094772298465451E8,216277.2962434607,8105
330000.0,693372179,100.0,0.0,32.0,0.0,0.9915068493150685,100.5534226419212,7.890969235756909E8,2.4605000148098186E8,5.43046922094709E8,230230.67019465138,8107
50000.0,693372179,150.0,1.0,410.0,1.0,0.8879452054794521,17.402138349418976,8.392853202496134E7,2.26522995139269E7,6.127623251103444E7,29915.56409388492,8120
80000.0,693372179,150.0,1.0,215.0,1.0,0.9413698630136986,27.843421359070348,1.4730925123993823E8,4.275547922228302E7,1.0455377201765521E8,47864.902550216,8123
